t,ModAuth,CheckIntBrokerConf,Sniffing,AllTopicSubs,MITM,CheckFWInt,ProgDownload,CheckSysInt,ModParCmd,BlockCmd,ManControl,SpoofRepBF,NonExTopic,MsgFreqBF,ModParRep,BlockRep,MsgFreqBlock,SpoofRepInfo,MsgFreqInfo,ManView,Compromise
8.94251242015614,1,0,0.9999999999999998,0,0.9999999999999998,0.9899999999999999,0.9999999999999997,0,0.2267093021804006,0.1425728493163252,0.3369582350686956,0.9999999999999997,0,0,0.5427782431997237,0.1750892562137356,0.1815874710894609,0.3354854927119177,0.3387757828576793,0.9999999999999998,1
9.368346344925481,1,0,1,0,1,0.99,1,0,0.2376857492750721,0.1498752806919135,0.3519365162659866,1,0,0,0.562248296718543,0.183871130704008,0.190193708089928,0.3496341337471501,0.3526414510722071,1,1
9.79418026969482,1,0,0.9999999999999998,0,1,0.9899999999999999,1,0,0.2485063915848651,0.1571155196072416,0.3665764343020245,1,0,0,0.5808892493068237,0.1925595146922549,0.19870832439841,0.3634815262152734,0.3662118956909678,1,0.9999999999999999
10.22001419446416,1,0,1,0,1,0.99,1,0,0.259173440675215,0.1642940957354978,0.3808856328862162,0.9999999999999999,0,0,0.5987364068948935,0.2011554034641616,0.2071322953948784,0.3770340842092704,0.3794934025250849,1,1
10.6458481192335,1,0,0.9999999999999999,0,1,0.99,0.9999999999999998,0,0.2696890767195693,0.1714115342388151,0.3948715830546402,1,0,0,0.6158235719667933,0.2096597817097526,0.2154665860755574,0.3902980852552052,0.3924921235501009,0.9999999999999999,1
11.07168204400284,1,0,1,0,1,0.99,1,0,0.2800554489449836,0.1784683558066888,0.4085415870707796,1,0,0,0.6321831075821183,0.2180736236361923,0.2237121511634686,0.403279673219963,0.4052140797555637,0.9999999999999997,1
11.49751596877218,1,0,0.9999999999999999,0,0.9999999999999998,0.99,1,0,0.2902746760713857,0.1854650766940699,0.4219027822381386,1,0,0,0.6478459986715949,0.2263978930793842,0.2318699352177964,0.4159848611570822,0.4176651639339408,0.9999999999999999,1
11.92334989354152,1,0,0.9999999999999996,0,0.9999999999999994,0.9899999999999999,0.9999999999999994,0,0.3003488467446093,0.1924022087591309,0.4349621446267295,1,0,0,0.6628419107224847,0.23463354361438,0.2399408727420924,0.4284195340919918,0.429851143410152,0.9999999999999997,1
12.34918381831086,1,0,1,0,1.000000000000001,0.9899999999999999,1,0,0.3102800199632806,0.199280259500714,0.4477264927153781,0.9999999999999997,0,0,0.6771992459649619,0.2427815186646173,0.247925888291325,0.4405894517479469,0.4417776627129876,0.9999999999999999,1
12.7750177430802,1,0,1,0,0.9999999999999998,0.99,0.9999999999999998,0,0.3200702254996426,0.206099732095456,0.4602024909517489,1,0,0,0.6909451971658866,0.2508427516099904,0.2558258965777906,0.4525002512139238,0.4534502461896451,0.9999999999999998,1
13.20085166784954,1,0,1,0,0.9999999999999999,0.99,0.9999999999999999,0,0.3297214643144099,0.2128611254346004,0.4723966532319482,1,0,0,0.7041057991318534,0.2588181658937734,0.2636418025758979,0.4641574495557138,0.4648743005645997,0.9999999999999998,1
13.62668559261888,1,0,1,0,0.9999999999999998,0.99,1,0,0.3392357089657312,0.2195649341604946,0.4843153463015204,0.9999999999999999,0,0,0.7167059780190705,0.2667086751284031,0.2713745016258352,0.4755664463714192,0.4760551174439906,0.9999999999999998,1
